id,name,kind,latitude,longitude,belong_to
2464,aracaju,city,-10.911,-37.072,161
2465,pouso alegre,city,-22.23,-45.936,168
2466,irituia,city,-1.769,-47.439,152
2467,lambari,city,-21.976,-45.35,168
2468,capivari,city,-22.995,-47.508,170
2469,sapeacu,city,-12.728,-39.182,155
2470,lavras,city,-21.245,-45,168
2471,barra mansa,city,-22.544,-44.171,169
2472,tupa,city,-21.935,-50.514,170
2473,feira de santana,city,-12.267,-38.967,155
2474,pocos de caldas,city,-21.788,-46.561,168
2475,sao joao del rei,city,-21.136,-44.262,168
2476,petropolis,city,-22.505,-43.179,169
2477,paramaribo,city,5.86638,-55.16682,135
2478,leon,city,42.60003,-5.57032,41
2479,laguna,city,-28.483,-48.781,173
2480,anicuns,city,-16.461,-49.962,164
2481,uberaba,city,-19.748,-47.932,168
2482,uruguaiana,city,-29.755,-57.088,172
2483,oruro,city,-17.98333,-67.15,132
2484,padova,city,45.40797,11.88586,15
2485,loures,city,38.83091,-9.16845,19
2486,nova roma,city,-13.742,-46.88,164
2487,curepipe,city,-20.31472,57.52028,107
2488,treinta y tres,city,-33.23333,-54.38333,139
2489,beijing,city,39.9075,116.39723,49
2490,sao martinho,city,-28.165,-48.979,173
2491,quirinopolis,city,-18.448,-50.452,164
2492,coburg,city,50.25937,10.96384,38
2493,santa teresa,city,-19.936,-40.6,167
2494,cartagena,city,10.39972,-75.51444,138
2495,macieira,city,-26.856,-51.378,173
2496,surat,city,21.19594,72.83023,71
2497,rondinha,city,-27.828,-52.91,172
2498,aguas da prata,city,-21.937,-46.717,170
2499,nova xavantina,city,-14.673,-52.353,165
2500,terezinha,city,-9.056,-36.623,159
2501,taipei,city,25.04776,121.53185,55
2502,cosmopolis,city,-22.646,-47.196,170
2503,campina das missoes,city,-27.989,-54.839,172
2504,sanok,city,49.55573,22.2056,31
2505,sogamoso,city,5.71434,-72.93391,138
2506,mage,city,-22.653,-43.041,169
2507,mangaratiba,city,-22.96,-44.041,169
2508,martins,city,-6.088,-37.911,160
2509,nova bassano,city,-28.724,-51.705,172
2510,cangucu,city,-31.395,-52.676,172
2511,franca,city,-20.539,-47.401,170
2512,boa esperanca,city,-24.242,-52.789,171
2513,monte aprazivel,city,-20.773,-49.714,170
2514,tiete,city,-23.102,-47.715,170
2515,tacaratu,city,-9.106,-38.15,159
2516,barretos,city,-20.557,-48.568,170
2517,isfahan,city,32.65246,51.67462,68
2518,ipora,city,-16.442,-51.118,164
2519,mogi guacu,city,-22.372,-46.942,170
2520,pelotas,city,-31.772,-52.343,172
2521,monte azul,city,-15.155,-42.875,168
2522,guararapes,city,-21.261,-50.643,170
2523,ipameri,city,-17.722,-48.16,164
2524,joao neiva,city,-19.758,-40.386,167
2525,nepomuceno,city,-21.236,-45.236,168
2526,iquitos,city,-3.74912,-73.25383,136
2527,san salvador,city,13.68935,-89.18718,126
2528,thiruvananthapuram,city,8.4855,76.94924,71
2529,cardiff,city,51.48,-3.18,9
2530,birmingham,city,52.48142,-1.89983,9
2531,sao vicente,city,-23.963,-46.392,170
2532,madrid,city,40.4165,-3.70256,41
2533,gualeguay,city,-33.14156,-59.30966,140
2534,tubarao,city,-28.467,-49.007,173
2535,aracatuba,city,-21.209,-50.433,170
2536,nova palma,city,-29.472,-53.469,172
2537,bebedouro,city,-20.949,-48.479,170
2538,ilheus,city,-14.789,-39.049,155
2539,pereira barreto,city,-20.638,-51.109,170
2540,floriano,city,-6.767,-43.023,162
2541,santana do livramento,city,-30.891,-55.533,172
2542,birigui,city,-21.289,-50.34,170
2543,porteirinha,city,-15.743,-43.028,168
2544,lajeado,city,-29.467,-51.961,172
2545,marlieria,city,-19.712,-42.732,168
2546,palmira,city,3.53944,-76.30361,138
2547,santa cruz de la sierra,city,-17.78629,-63.18117,132
2548,aperibe,city,-21.621,-42.103,169
2549,venancio aires,city,-29.606,-52.192,172
2550,delhi,city,28.65381,77.22897,71
2551,ipiales,city,0.83018,-77.64959,138
2552,swabi,city,34.11988,72.46987,65
2553,bela vista,city,-22.109,-56.521,166
2554,angelica,city,-22.153,-53.771,166
2555,barbosa ferraz,city,-24.03,-52.012,171
2556,contagem,city,-19.932,-44.054,168
2557,ipatinga,city,-19.468,-42.537,168
2558,sao goncalo,city,-22.827,-43.054,169
2559,coronel fabriciano,city,-19.519,-42.629,168
2560,guaira,city,-24.08,-54.256,171
2561,mococa,city,-21.468,-47.005,170
2562,ibitinga,city,-21.758,-48.829,170
2563,barbacena,city,-21.226,-43.774,168
2564,budapest,city,47.49801,19.03991,39
2565,formiga,city,-20.464,-45.426,168
2566,matanzas,city,23.04111,-81.5775,125
2567,san salvador de jujuy,city,-24.19457,-65.29712,140
2568,governador valadares,city,-18.851,-41.949,168
2569,luanda,city,-8.83682,13.23432,97
2570,karlstadt,city,49.96034,9.77239,38
2571,christchurch,city,-43.53333,172.63333,110
2572,sao bernardo do campo,city,-23.694,-46.565,170
2573,toronto,city,43.70011,-79.4163,115
2574,riga,city,56.946,24.10589,44
2575,tres passos,city,-27.456,-53.932,172
2576,quixada,city,-4.971,-39.015,156
2577,huancavelica,city,-12.78261,-74.97266,136
2578,taiobeiras,city,-15.808,-42.233,168
2579,sherbrooke,city,45.40008,-71.89908,115
2580,dubna,city,56.73333,37.16667,69
2581,vancouver,city,49.24966,-123.11934,115
2582,palencia,city,42.00955,-4.52406,41
2583,colina,city,-20.713,-48.541,170
2584,quixeramobim,city,-5.199,-39.293,156
2585,tres lagoas,city,-20.751,-51.678,166
2586,cajazeiras,city,-6.89,-38.562,158
2587,hardenberg,city,52.57583,6.61944,29
2588,varginha,city,-21.551,-45.43,168
2589,montes claros,city,-16.735,-43.862,168
2590,guarabira,city,-6.855,-35.49,158
2591,geneve,city,46.20222,6.14569,13
2592,san cristobal,city,7.76694,-72.225,141
2593,tandil,city,-37.32167,-59.13316,140
2594,arequipa,city,-16.39889,-71.535,136
2595,leiria,city,39.74362,-8.80705,19
2596,cranbrook,city,49.49991,-115.76879,115
2597,artigas,city,-30.4,-56.46667,139
2598,braganca paulista,city,-22.952,-46.542,170
2599,nijmegen,city,51.8425,5.85278,29
2600,nancy,city,48.68439,6.18496,40
2601,campo formoso,city,-10.509,-40.321,155
2602,sete lagoas,city,-19.466,-44.247,168
2603,carangola,city,-20.733,-42.029,168
2604,modena,city,44.64783,10.92539,15
2605,sao gotardo,city,-19.311,-46.049,168
2606,goiatuba,city,-18.013,-49.357,164
2607,sao simao,city,-21.479,-47.551,170
2608,santa tereza,city,-29.169,-51.735,172
2609,merida,city,8.59524,-71.1434,141
2610,bucaramanga,city,7.12539,-73.1198,138
2611,botumirim,city,-16.872,-43.011,168
2612,guarulhos,city,-23.463,-46.533,170
2613,itapui,city,-22.233,-48.719,170
2614,itanhomi,city,-19.172,-41.865,168
2615,taubate,city,-23.026,-45.555,170
2616,porto franco,city,-6.338,-47.399,157
2617,ribeirao vermelho,city,-21.191,-45.062,168
2618,cochabamba,city,-17.3895,-66.1568,132
2619,ibague,city,4.43889,-75.23222,138
2620,jacarei,city,-23.305,-45.966,170
2621,sao sebastiao do paraiso,city,-20.917,-46.991,168
2622,antony,city,48.75,2.3,40
2623,tottori,city,35.5,134.23333,59
2624,pasto,city,1.21361,-77.28111,138
2625,sancti spiritus,city,21.92972,-79.4425,125
2626,araguacema,city,-8.804,-49.556,153
2627,americana,city,-22.739,-47.331,170
2628,ipiau,city,-14.137,-39.734,155
2629,mantena,city,-18.782,-40.98,168
2630,la paz,city,-16.5,-68.15,132
2631,colonia,city,40.57455,-74.30209,113
2632,nuevitas,city,21.54528,-77.26444,125
2633,chimbote,city,-9.08528,-78.57833,136
2634,graneros,city,-34.06863,-70.72747,133
2635,manizales,city,5.06889,-75.51738,138
2636,lins,city,-21.679,-49.743,170
2637,capinzal,city,-27.344,-51.612,173
2638,tomsk,city,56.49771,84.97437,69
2639,tocantins,city,-21.175,-43.018,168
2640,santarem,city,39.23333,-8.68333,19
2641,cajamarca,city,-7.16378,-78.50027,136
2642,concordia,city,-27.234,-52.028,173
2643,nova friburgo,city,-22.282,-42.531,169
2644,stuttgart,city,48.78232,9.17702,38
2645,vitoria de santo antao,city,-8.118,-35.291,159
2646,taua,city,-6.003,-40.293,156
2647,santo augusto,city,-27.851,-53.777,172
2648,itabuna,city,-14.786,-39.28,155
2649,pune,city,18.51957,73.85535,71
2650,coroata,city,-4.13,-44.124,157
2651,antonina,city,-25.429,-48.712,171
2652,osasco,city,-23.533,-46.792,170
2653,santos dumont,city,-21.457,-43.553,168
2654,guaiba,city,-30.114,-51.325,172
2655,cachoeira de minas,city,-22.355,-45.779,168
2656,dolcinopolis,city,-20.123,-50.513,170
2657,ipora,city,-24.003,-53.704,171
2658,concepcion,city,-36.82699,-73.04977,133
2659,cuiaba,city,-15.596,-56.097,165
2660,croata,city,-4.4,-40.911,156
2661,cipolletti,city,-38.93392,-67.99032,140
2662,manhumirim,city,-20.358,-41.958,168
2663,bielefeld,city,52.03333,8.53333,38
2664,pereira,city,4.81333,-75.69611,138
2665,santa quiteria,city,-4.332,-40.157,156
2666,jerez de la frontera,city,36.68645,-6.13606,41
2667,timoteo,city,-19.583,-42.644,168
2668,londerzeel,city,51.00468,4.30304,32
2669,pires do rio,city,-17.301,-48.28,164
2670,chennai,city,13.08784,80.27847,71
2671,ivora,city,-29.52,-53.581,172
2672,mariana,city,-20.378,-43.416,168
2673,sao francisco de assis,city,-29.55,-55.131,172
2674,coronel vivida,city,-25.98,-52.568,171
2675,nampula,city,-15.11646,39.2666,96
2676,ituiutaba,city,-18.969,-49.465,168
2677,guiyang,city,26.58333,106.71667,49
2678,aveiro,city,40.64427,-8.64554,19
2679,hubli,city,15.34776,75.13378,71
2680,igarapava,city,-20.038,-47.747,170
2681,barreiras,city,-12.153,-44.99,155
2682,karlsruhe,city,49.00937,8.40444,38
2683,nasirabad,city,26.30473,74.73364,71
2684,melo,city,-32.36667,-54.18333,139
2685,bage,city,-31.331,-54.107,172
2686,itapolis,city,-21.596,-48.813,170
2687,macapa,city,0.039,-51.066,150
2688,bilac,city,-21.403,-50.471,170
2689,juanjui,city,-7.17697,-76.72774,136
2690,sertaozinho,city,-21.138,-47.99,170
2691,jaguarao,city,-32.566,-53.376,172
2692,vinhedo,city,-23.03,-46.975,170
2693,herford,city,52.11457,8.67343,38
2694,boa ventura,city,-7.414,-38.216,158
2695,bassano del grappa,city,45.76231,11.73112,15
2696,pinhal,city,-27.511,-53.215,172
2697,pamplona,city,42.81687,-1.64323,41
2698,sioux city,city,42.49999,-96.40031,113
2699,brasopolis,city,-22.474,-45.608,168
2700,nuoro,city,40.31949,9.31394,15
2701,fatima do sul,city,-22.374,-54.514,166
2702,patrocinio,city,-18.944,-46.993,168
2703,huambo,city,-12.77611,15.73917,97
2704,balneario camboriu,city,-26.991,-48.635,173
2705,senador firmino,city,-20.912,-43.097,168
2706,santa rita d oeste,city,-20.143,-50.833,170
2707,itapetinga,city,-15.249,-40.248,155
2708,valencia,city,10.16202,-68.00765,141
2709,itajai,city,-26.908,-48.662,173
2710,alem paraiba,city,-21.888,-42.704,168
2711,lucknow,city,26.83928,80.92313,71
2712,chillan,city,-36.60664,-72.10344,133
2713,erlangen,city,49.59099,11.00783,38
2714,cunha pora,city,-26.894,-53.168,173
2715,chapeco,city,-27.096,-52.618,173
2716,araxa,city,-19.593,-46.941,168
2717,campo do brito,city,-10.733,-37.493,161
2718,itabira,city,-19.619,-43.227,168
2719,sao geraldo,city,-20.923,-42.834,168
2720,picui,city,-6.555,-36.349,158
2721,serra branca,city,-7.483,-36.665,158
2722,ferrol,city,43.48321,-8.23689,41
2723,aimores,city,-19.496,-41.064,168
2724,orleans,city,47.90289,1.90389,40
2725,cajuri,city,-20.791,-42.797,168
2726,tacna,city,-18.01465,-70.25362,136
2727,simao dias,city,-10.738,-37.811,161
2728,colatina,city,-19.539,-40.631,167
2729,araguari,city,-18.649,-48.187,168
2730,bandeirantes,city,-23.11,-50.368,171
2731,lauro muller,city,-28.393,-49.397,173
2732,anapolis,city,-16.327,-48.953,164
2733,tegucigalpa,city,14.0818,-87.20681,119
2734,alto rio doce,city,-21.026,-43.411,168
2735,neuquen,city,-38.95161,-68.0591,140
2736,sevres,city,48.82292,2.21757,40
2737,logrono,city,42.46667,-2.45,41
2738,san juan,city,18.46633,-66.10572,123
2739,itatiba,city,-23.006,-46.839,170
2740,strasbourg,city,48.58392,7.74553,40
2741,ponte de lima,city,41.76719,-8.58393,19
2742,duque de caxias,city,-22.786,-43.312,169
2743,concepcion,city,-23.39985,-57.43236,134
2744,huanuco,city,-9.93062,-76.24223,136
2745,melun,city,48.53333,2.66667,40
2746,pavlodar,city,52.27401,77.00438,61
2747,tehran,city,35.69439,51.42151,68
2748,minneapolis,city,44.97997,-93.26384,113
2749,wuerzburg,city,49.79391,9.95121,38
2750,soledade,city,-28.818,-52.51,172
2751,piedade,city,-23.712,-47.428,170
2752,sivakasi,city,9.44999,77.79797,71
2753,riobamba,city,-1.67098,-78.64712,130
2754,cruz das almas,city,-12.67,-39.102,155
2755,zipaquira,city,5.02208,-74.00481,138
2756,porecatu,city,-22.756,-51.379,171
2757,canete,city,-37.80128,-73.39616,133
2758,winterthur,city,47.50003,8.7251,13
2759,banabuiu,city,-5.31,-38.921,156
2760,schwerte,city,51.44387,7.5675,38
2761,san juan,city,-31.5375,-68.53639,140
2762,valdivia,city,-39.81422,-73.24589,133
2763,eloi mendes,city,-21.61,-45.565,168
2764,obidos,city,-1.918,-55.518,152
2765,maua,city,-23.668,-46.461,170
2766,tanabi,city,-20.626,-49.649,170
2767,cotia,city,-23.604,-46.919,170
2768,montenegro,city,-29.689,-51.461,172
2769,nova serrana,city,-19.876,-44.984,168
2770,alghero,city,40.56541,8.32092,15
2771,ondo,city,7.1,4.83333,85
2772,hitchin,city,51.94924,-0.28496,9
2773,ferrara,city,44.84346,11.60868,15
2774,vina del mar,city,-33.02457,-71.55183,133
2775,colombes,city,48.91882,2.25404,40
2776,temuco,city,-38.73965,-72.59842,133
2777,tenente portela,city,-27.371,-53.758,172
2778,ilo,city,-17.63944,-71.3375,136
2779,resende,city,-22.469,-44.447,169
2780,salto,city,-31.38333,-57.96667,139
2781,punta arenas,city,-53.15483,-70.91129,133
2782,sao goncalo dos campos,city,-12.433,-38.967,155
2783,santa helena,city,-24.86,-54.333,171
2784,arroio do meio,city,-29.401,-51.945,172
2785,ceres,city,-15.308,-49.598,164
2786,resende costa,city,-20.922,-44.238,168
2787,cerro largo,city,-28.149,-54.738,172
2788,muriae,city,-21.131,-42.366,168
2789,guayaquil,city,-2.20584,-79.90795,130
2790,besancon,city,47.24878,6.01815,40
2791,schwerin,city,53.62937,11.41316,38
2792,pirai do sul,city,-24.526,-49.949,171
2793,sofia,city,42.69751,23.32415,17
2794,jaguari,city,-29.497,-54.69,172
2795,caconde,city,-21.529,-46.644,170
2796,neuchatel,city,46.99179,6.931,13
2797,catanduva,city,-21.138,-48.973,170
2798,elmshorn,city,53.75396,9.65339,38
2799,jacutinga,city,-27.729,-52.535,172
2800,castanhal,city,-1.297,-47.922,152
2801,leopoldina,city,-21.532,-42.643,168
2802,toledo,city,-24.714,-53.743,171
2803,teresopolis,city,-22.412,-42.966,169
2804,arapiraca,city,-9.752,-36.661,154
2805,albi,city,43.9298,2.148,40
2806,itaicaba,city,-4.674,-37.822,156
2807,rivas,city,11.43716,-85.82632,77
2808,leme,city,-22.186,-47.39,170
2809,pedra,city,-8.497,-36.941,159
2810,alagoa grande,city,-7.089,-35.635,158
2811,penapolis,city,-21.42,-50.078,170
2812,maldonado,city,-34.9,-54.95,139
2813,mafra,city,-26.111,-49.805,173
2814,varzea,city,-6.772,-36.992,158
2815,conselheiro lafaiete,city,-20.66,-43.786,168
2816,olinda,city,-8.009,-34.855,159
2817,puerto montt,city,-41.46574,-72.94289,133
2818,barra do corda,city,-5.506,-45.243,157
2819,foggia,city,41.45845,15.55188,15
2820,sacramento,city,-19.865,-47.44,168
2821,aigio,city,38.24861,22.08194,10
2822,rahden,city,52.43367,8.61263,38
2823,mansoura,city,34.86158,-1.33935,106
2824,criciuma,city,-28.678,-49.37,173
2825,eldorado,city,-23.787,-54.284,166
2826,jandaia do sul,city,-23.603,-51.643,171
2827,morteros,city,-30.71164,-61.99862,140
2828,januaria,city,-15.488,-44.362,168
2829,sao lourenco,city,-22.116,-45.054,168
2830,bayamo,city,20.37917,-76.64333,125
2831,santa rita,city,-7.114,-34.978,158
2832,sao felix do xingu,city,-6.645,-51.995,152
2833,gloria de dourados,city,-22.418,-54.233,166
2834,amargosa,city,-13.03,-39.605,155
2835,nikopol,city,47.57119,34.39637,27
2836,uniao da vitoria,city,-26.23,-51.086,171
2837,amsterdam,city,52.37403,4.88969,29
2838,xanxere,city,-26.877,-52.404,173
2839,itarare,city,-24.115,-49.341,170
2840,volta redonda,city,-22.523,-44.104,169
2841,sfax,city,34.74056,10.76028,76
2842,alegre,city,-20.764,-41.533,167
2843,monte alto,city,-21.261,-48.496,170
2844,princesa isabel,city,-7.737,-37.993,158
2845,reus,city,41.15612,1.10687,41
2846,barquisimeto,city,10.07389,-69.32278,141
2847,san luis,city,-33.29501,-66.33563,140
2848,dois corregos,city,-22.366,-48.38,170
2849,cameta,city,-2.244,-49.496,152
2850,parnamirim,city,-5.916,-35.263,160
2851,kortrijk,city,50.82803,3.26487,32
2852,metz,city,49.11911,6.17269,40
2853,general camara,city,-29.905,-51.76,172
